지역코드,지역명,날짜,평균기온,최저기온,최고기온,강수량,평균습도,일조시간,일사량,전년_평균기온,전년_강수량,전년_일조시간,전년_일사량,전년_평균습도
247,남원,2024-03-10,3.9,-5.2,13.0,,53.5,11.1,,13.0,,10.0,,47.3
247,남원,2024-03-11,4.7,-2.7,11.9,0.2,73.6,3.3,,14.2,,8.7,,47.5
247,남원,2024-03-12,4.5,0.0,10.5,0.8,86.4,0.9,,6.0,11.9,0.9,,71.4
247,남원,2024-03-13,5.2,-0.4,13.6,,64.9,9.4,,2.6,,11.1,,40.1
247,남원,2024-03-14,6.4,-1.8,16.0,,59.3,10.7,,7.1,,10.9,,54.3
247,남원,2024-03-15,7.6,-1.9,18.6,,50.5,11.1,,11.3,,8.6,,62.1
247,남원,2024-03-16,10.9,-1.1,21.4,0.0,47.9,8.3,,7.6,,7.6,,31.3
247,남원,2024-03-17,9.9,3.8,15.9,,64.0,4.8,,7.9,,0.8,,39.3
247,남원,2024-03-18,7.9,-1.8,17.1,,44.1,10.0,,9.0,,8.6,,38.6
247,남원,2024-03-19,7.4,3.9,14.0,0.0,47.4,2.5,,7.5,,10.8,,49.8
247,남원,2024-03-20,4.0,-1.7,8.7,,47.5,8.2,,9.2,,9.2,,50.6
247,남원,2024-03-21,4.2,-3.2,11.9,,54.4,11.4,,14.0,,10.6,,47.6
247,남원,2024-03-22,9.8,1.0,16.1,0.5,63.8,5.4,,14.6,0.4,5.9,,74.5
247,남원,2024-03-23,16.7,12.0,23.4,0.0,55.0,9.7,,14.6,31.2,0.0,,91.1
247,남원,2024-03-24,12.6,11.2,14.6,0.9,68.6,0.0,,10.0,1.8,0.0,,88.3
247,남원,2024-03-25,10.2,7.7,12.6,14.7,77.4,0.0,,10.2,0.0,0.0,,79.1
247,남원,2024-03-26,9.2,5.6,13.4,17.8,75.3,2.0,,9.1,0.2,9.0,,61.0
247,남원,2024-03-27,9.8,2.8,16.6,,78.8,3.5,,6.2,,11.4,,49.6
247,남원,2024-03-28,9.4,7.7,10.3,26.6,93.8,0.0,,7.5,,8.2,,58.0
247,남원,2024-03-29,9.4,3.9,15.9,,86.5,2.3,,10.6,,11.4,,51.6
247,남원,2024-03-30,11.4,1.5,20.5,0.0,67.8,5.9,,12.6,,9.2,,48.5
247,남원,2024-03-31,12.1,4.3,20.7,,62.3,8.2,,13.7,,11.5,,42.8
247,남원,2024-04-01,12.9,3.1,23.5,,48.6,11.8,,14.9,,10.8,,42.9
247,남원,2024-04-02,14.1,5.5,24.4,11.8,59.1,3.5,,15.9,,11.9,,32.8
247,남원,2024-04-03,13.6,12.5,14.6,31.1,92.6,0.0,,16.8,,11.6,,32.3
247,남원,2024-04-04,12.5,10.2,14.9,2.0,91.0,0.0,,14.7,7.4,2.4,,58.3
247,남원,2024-04-05,13.0,9.2,18.7,,71.5,5.2,,14.3,10.0,0.0,,84.1
247,남원,2024-04-06,13.0,6.7,20.5,,73.8,6.5,,8.9,7.1,0.0,,89.5
247,남원,2024-04-07,15.6,5.8,25.0,,57.3,11.3,,8.2,1.3,5.9,,71.1
247,남원,2024-04-08,16.1,8.4,23.8,,57.1,2.9,,6.2,,11.7,,56.9
247,남원,2024-04-09,14.8,8.0,21.4,,63.6,7.6,,8.4,,12.0,,54.0
247,남원,2024-04-10,15.0,8.9,21.3,,54.6,10.2,,11.0,,11.4,,53.6
247,남원,2024-04-11,14.5,10.7,19.3,,70.8,2.7,,14.2,0.7,2.7,,75.5
247,남원,2024-04-12,16.5,7.8,25.1,,65.8,9.5,,10.5,,11.5,,43.4
247,남원,2024-04-13,18.2,9.6,27.9,,58.8,11.7,,12.4,,10.3,,38.6
247,남원,2024-04-14,18.6,9.4,26.8,,54.3,10.6,,11.7,1.1,0.9,,72.1
247,남원,2024-04-15,17.5,14.7,21.3,10.6,77.6,0.0,,12.7,1.1,2.5,,82.1
247,남원,2024-04-16,15.4,8.9,22.1,,71.3,6.4,,9.2,0.4,3.2,,78.9
247,남원,2024-04-17,15.2,5.8,24.4,,62.0,9.6,,11.7,,10.0,,60.3
247,남원,2024-04-18,16.9,8.5,25.1,,60.9,11.6,,17.1,0.0,0.0,,78.0
247,남원,2024-04-19,17.8,8.1,27.0,,54.9,10.5,,18.9,,1.2,,82.1
247,남원,2024-04-20,14.8,12.7,16.5,6.8,79.8,0.0,,20.5,,9.1,,69.4
247,남원,2024-04-21,16.3,14.5,18.1,,78.0,0.0,,18.2,,8.0,,69.5
247,남원,2024-04-22,16.3,14.0,18.9,0.0,67.8,0.3,,16.5,,9.5,,24.9
247,남원,2024-04-23,15.4,11.1,20.6,2.6,67.9,5.1,,15.4,,1.9,,32.9
247,남원,2024-04-24,13.2,8.8,18.4,1.8,80.8,4.4,,13.7,,1.5,,51.8
247,남원,2024-04-25,15.9,6.0,26.0,,68.8,11.8,,9.5,1.8,0.0,,77.3
247,남원,2024-04-26,17.1,10.9,24.3,,70.9,4.3,,8.3,,8.8,,74.9
247,남원,2024-04-27,18.8,9.3,28.5,,62.1,12.6,,12.1,,12.6,,63.5
247,남원,2024-04-28,19.9,10.4,29.4,,61.8,8.7,,15.2,,7.5,,67.8
247,남원,2024-04-29,16.3,15.0,19.3,8.9,83.1,0.0,,14.0,7.0,0.0,,88.9
247,남원,2024-04-30,16.8,13.9,22.5,,80.4,2.6,,13.0,,12.4,,59.9
247,남원,2024-05-01,14.9,12.3,19.3,3.8,68.5,3.5,,13.8,,12.6,,53.4
247,남원,2024-05-02,16.1,8.9,23.6,,68.0,11.4,,15.6,,9.7,,52.5
247,남원,2024-05-03,18.3,9.0,27.7,,60.5,12.8,,16.3,,0.3,,64.8
247,남원,2024-05-04,19.8,10.2,26.7,,64.5,9.7,,17.5,9.8,0.1,,75.6
247,남원,2024-05-05,18.9,17.7,21.5,34.2,88.1,0.0,,19.4,76.3,0.0,,92.4
247,남원,2024-05-06,15.6,14.0,18.6,10.9,85.3,0.0,,16.9,6.1,0.0,,86.8
247,남원,2024-05-07,13.7,11.7,15.7,3.9,88.9,0.0,,11.2,1.2,0.0,,76.0
247,남원,2024-05-08,14.2,9.4,19.8,0.5,64.5,9.4,,13.2,,12.1,,63.5
247,남원,2024-05-09,14.8,6.9,23.7,,64.5,13.0,,14.7,,12.7,,61.9
247,남원,2024-05-10,17.5,7.5,26.5,,55.6,12.6,,17.1,,12.4,,57.8
247,남원,2024-05-11,18.5,10.9,25.3,16.7,77.0,5.3,,18.5,,10.9,,59.0
247,남원,2024-05-12,17.1,11.6,22.9,7.2,65.9,8.9,,17.0,,2.2,,70.5
247,남원,2024-05-13,16.6,8.6,25.3,,62.8,13.2,,17.7,0.0,8.6,,67.0
247,남원,2024-05-14,17.8,8.8,26.5,,61.0,13.3,,17.6,,12.1,,62.5
247,남원,2024-05-15,14.5,9.0,24.4,6.4,69.6,9.3,,19.1,,12.5,,61.6
247,남원,2024-05-16,14.2,7.4,21.2,2.1,61.6,12.5,,21.6,,11.7,,55.4
247,남원,2024-05-17,17.2,9.1,25.6,,60.5,10.4,,21.2,,11.4,,59.6
247,남원,2024-05-18,19.4,9.2,29.1,,57.3,13.1,,17.2,7.9,0.0,,87.6
247,남원,2024-05-19,20.2,11.7,30.1,,54.9,12.9,,19.9,,7.2,,68.3
247,남원,2024-05-20,20.3,10.6,28.5,,56.9,12.7,,19.6,,9.5,,72.5
247,남원,2024-05-21,21.5,13.1,29.0,,64.8,11.9,,18.1,,8.2,,76.9
247,남원,2024-05-22,22.4,15.6,29.7,,66.1,11.6,,15.3,0.1,1.7,,80.5
247,남원,2024-05-23,22.5,15.9,30.3,,56.9,12.8,,17.6,,12.2,,63.6
247,남원,2024-05-24,22.1,12.7,30.4,,61.8,12.6,,18.6,,4.5,,60.0
247,남원,2024-05-25,20.9,16.7,25.9,,64.9,6.9,,20.0,,3.2,,57.6
247,남원,2024-05-26,20.4,15.3,24.3,4.8,73.6,3.5,,20.1,,1.1,,68.3
247,남원,2024-05-27,18.7,14.4,23.4,0.6,62.6,8.5,,22.0,0.0,2.5,,69.4
247,남원,2024-05-28,19.0,12.1,25.4,,61.3,8.9,,22.2,1.0,0.0,,86.3
247,남원,2024-05-29,20.8,12.0,28.6,,59.6,13.5,,21.3,69.6,0.0,,97.1
247,남원,2024-05-30,20.3,15.0,25.6,0.0,65.1,0.9,,22.4,0.2,3.2,,81.1
247,남원,2024-05-31,21.1,15.3,27.3,,59.4,11.6,,22.0,0.4,10.4,,62.3
247,남원,2024-06-01,18.5,14.0,24.7,,66.1,7.1,,18.0,5.6,0.1,,89.5
247,남원,2024-06-02,19.0,11.4,26.8,,62.0,12.0,,22.2,1.4,10.4,,75.5
247,남원,2024-06-03,19.8,11.8,28.4,0.6,64.3,10.5,,20.9,,10.2,,67.3
247,남원,2024-06-04,21.2,16.4,28.6,,66.4,8.4,,20.6,,10.8,,58.0
247,남원,2024-06-05,21.6,15.6,28.9,,64.6,7.1,,19.9,,1.1,,68.9
247,남원,2024-06-06,20.9,15.8,26.4,,63.6,5.2,,20.9,,11.0,,68.9
247,남원,2024-06-07,21.4,14.5,27.5,0.0,64.3,7.5,,21.5,,10.3,,68.0
247,남원,2024-06-08,19.2,17.6,20.8,11.1,92.3,0.0,,22.4,,7.4,,67.3
247,남원,2024-06-09,22.9,17.9,28.8,,76.0,9.8,,23.6,0.2,9.6,,60.6
247,남원,2024-06-10,24.1,16.3,31.6,,67.4,11.7,,22.9,0.0,8.3,,68.9
247,남원,2024-06-11,24.6,17.6,32.2,,65.9,10.9,,23.3,0.4,5.2,,75.8
247,남원,2024-06-12,25.3,17.9,32.4,,59.1,12.7,,23.9,,9.8,,71.6
247,남원,2024-06-13,25.8,17.1,35.0,,55.1,10.6,,23.3,,9.4,,64.0
247,남원,2024-06-14,25.7,18.3,32.8,,64.1,9.8,,20.8,1.2,9.6,,74.9
247,남원,2024-06-15,25.8,20.0,32.1,,66.6,10.0,,21.5,,12.9,,67.6
247,남원,2024-06-16,24.1,19.1,30.1,,62.5,8.0,,24.1,,13.2,,64.9
247,남원,2024-06-17,21.7,15.3,28.2,,67.4,1.6,,24.8,,8.9,,66.6
247,남원,2024-06-18,24.5,15.4,34.0,,55.5,13.8,,25.4,,10.8,,61.3
247,남원,2024-06-19,26.1,16.8,35.9,,54.9,9.0,,26.6,,9.9,,63.0
247,남원,2024-06-20,22.8,18.3,26.2,,67.3,0.5,,24.6,2.2,4.7,,60.0
247,남원,2024-06-21,26.0,20.5,31.4,,64.3,9.5,,21.9,1.5,0.6,,85.8
247,남원,2024-06-22,23.4,21.6,24.6,53.6,94.0,0.0,,22.0,,5.6,,74.9
247,남원,2024-06-23,23.9,22.3,27.3,0.1,88.8,0.5,,24.3,,11.2,,70.0
247,남원,2024-06-24,24.2,21.2,29.4,,79.6,3.4,,25.3,,6.7,,68.9
247,남원,2024-06-25,22.0,17.3,28.0,,66.9,8.9,,22.6,11.3,2.2,,83.1
247,남원,2024-06-26,23.0,15.9,30.2,,64.5,11.7,,24.0,100.3,0.0,,93.5
247,남원,2024-06-27,20.0,16.4,23.4,,73.9,0.4,,25.6,54.0,2.6,,81.6
247,남원,2024-06-28,24.8,16.1,32.5,,68.0,13.0,,23.0,,1.3,,88.8
247,남원,2024-06-29,23.3,20.3,25.4,52.7,89.6,0.4,,,72.1,0.0,,
247,남원,2024-06-30,24.4,23.8,26.0,72.9,97.3,0.0,,24.0,22.8,0.0,,95.9
247,남원,2024-07-01,26.3,23.1,31.2,0.0,79.6,9.0,,26.3,0.0,6.3,,82.3
247,남원,2024-07-02,26.7,22.8,30.9,13.1,83.3,0.6,,27.0,,6.8,,77.6
247,남원,2024-07-03,26.9,23.6,31.2,20.8,78.5,8.0,,27.2,,4.0,,78.9
247,남원,2024-07-04,27.2,21.0,32.9,,77.3,9.0,,23.9,49.6,0.0,,94.3
247,남원,2024-07-05,27.2,23.7,31.5,8.9,75.3,7.3,,25.2,24.7,7.5,,81.1
247,남원,2024-07-06,27.6,23.5,30.7,,79.0,0.8,,25.5,,7.4,,71.4
247,남원,2024-07-07,28.1,26.3,31.4,,80.1,0.4,,22.0,45.3,0.0,,91.4
247,남원,2024-07-08,26.7,25.3,28.8,14.3,87.4,0.0,,25.7,0.3,3.8,,85.8
247,남원,2024-07-09,24.6,23.1,26.8,43.2,94.0,0.0,,26.8,0.1,0.5,,86.3
247,남원,2024-07-10,25.5,23.4,27.9,20.7,86.4,0.5,,28.0,1.4,6.8,,76.8
247,남원,2024-07-11,24.0,21.9,27.8,53.7,88.9,0.4,,24.1,55.9,0.5,,95.0
247,남원,2024-07-12,24.4,21.1,30.0,26.0,88.6,2.2,,26.0,21.7,2.2,,89.5
247,남원,2024-07-13,25.5,22.1,29.4,0.0,80.6,4.3,,25.9,12.6,0.0,,87.1
247,남원,2024-07-14,24.6,22.4,28.2,1.8,85.8,0.4,,25.6,63.9,0.0,,89.5
247,남원,2024-07-15,26.1,22.0,30.7,,80.4,6.5,,25.4,94.1,0.0,,89.6
247,남원,2024-07-16,23.9,22.8,25.6,34.1,94.3,0.2,,24.2,53.0,2.9,,92.1
247,남원,2024-07-17,26.6,22.5,30.7,,83.9,0.2,,25.1,78.9,4.2,,90.9
247,남원,2024-07-18,27.2,25.1,29.4,5.9,80.9,0.0,,23.6,78.0,0.0,,98.0
247,남원,2024-07-19,24.8,22.8,28.2,16.4,91.5,1.7,,26.7,0.9,7.1,,82.4
247,남원,2024-07-20,26.2,21.6,31.9,28.2,84.3,4.2,,27.2,,7.4,,78.8
247,남원,2024-07-21,28.4,24.0,33.1,12.0,80.8,4.5,,26.6,,11.5,,79.0
247,남원,2024-07-22,28.9,24.3,33.1,,76.3,8.7,,24.2,1.2,1.5,,83.4
247,남원,2024-07-23,28.6,26.2,31.6,,76.9,1.1,,26.9,4.3,0.2,,83.8
247,남원,2024-07-24,28.3,24.9,34.3,3.7,83.1,6.0,,25.7,40.5,0.5,,88.9
247,남원,2024-07-25,29.0,24.3,34.1,0.1,77.4,10.7,,26.0,0.6,2.0,,86.6
247,남원,2024-07-26,27.2,24.8,31.8,5.7,88.9,3.1,,26.4,1.9,5.5,,84.3
247,남원,2024-07-27,28.4,25.3,31.1,4.2,81.0,2.0,,27.6,,9.5,,78.1
247,남원,2024-07-28,29.8,27.3,33.9,,72.8,9.8,,27.4,,5.8,,79.6
247,남원,2024-07-29,28.7,23.9,33.3,,76.9,8.3,,28.2,,9.8,,75.6
247,남원,2024-07-30,28.8,24.9,33.4,,76.5,6.3,,26.9,0.0,6.3,,82.8
247,남원,2024-07-31,29.4,24.5,34.7,,77.1,7.5,,27.4,,10.1,,77.8
247,남원,2024-08-01,29.6,26.0,34.4,,76.8,5.9,,28.6,,7.9,,75.1
247,남원,2024-08-02,29.8,25.2,35.0,0.0,80.5,7.8,,28.9,16.2,12.4,,74.3
247,남원,2024-08-03,30.2,26.7,35.5,0.0,80.0,7.9,,28.9,,10.1,,77.3
247,남원,2024-08-04,29.5,26.2,35.7,,76.6,6.4,,28.9,,9.3,,77.6
247,남원,2024-08-05,26.8,24.1,33.4,13.9,87.0,5.4,,29.7,,12.0,,77.1
247,남원,2024-08-06,28.2,23.7,34.2,,79.3,10.6,,30.4,,11.3,,73.8
247,남원,2024-08-07,29.2,23.8,35.2,,77.6,11.4,,29.0,,8.9,,76.0
247,남원,2024-08-08,28.2,24.3,33.0,0.1,80.3,8.1,,30.4,,12.1,,67.9
247,남원,2024-08-09,28.5,23.1,34.8,,72.3,12.1,,26.4,19.2,0.1,,82.4
247,남원,2024-08-10,28.9,24.0,34.5,0.4,75.1,7.5,,22.7,84.6,0.0,,95.5
247,남원,2024-08-11,28.9,24.6,34.4,,76.8,9.7,,26.6,0.0,7.0,,77.9
247,남원,2024-08-12,28.9,24.3,36.3,,75.0,9.3,,26.1,0.0,4.8,,80.9
247,남원,2024-08-13,28.9,24.3,35.2,,67.8,8.7,,27.0,,4.7,,77.5
247,남원,2024-08-14,28.7,22.8,34.6,0.0,69.4,9.0,,28.4,0.0,8.7,,74.6
247,남원,2024-08-15,27.8,24.2,34.6,,77.4,7.7,,28.0,,9.6,,78.0
247,남원,2024-08-16,27.3,24.0,34.7,1.6,80.5,9.4,,28.0,,8.1,,75.8
247,남원,2024-08-17,26.4,23.5,33.8,3.4,85.8,5.5,,26.5,4.5,5.3,,82.4
247,남원,2024-08-18,27.4,23.4,33.5,,80.5,7.8,,26.7,5.9,5.7,,85.6
247,남원,2024-08-19,28.5,23.4,34.6,0.0,76.8,9.6,,28.0,8.5,7.6,,84.3
247,남원,2024-08-20,29.0,25.0,34.4,2.0,80.0,7.1,,28.5,0.0,6.4,,81.4
247,남원,2024-08-21,29.2,26.7,31.8,5.2,79.1,5.1,,28.3,,10.5,,75.9
247,남원,2024-08-22,27.7,24.3,32.4,7.6,85.0,4.3,,27.2,0.0,5.8,,79.1
247,남원,2024-08-23,27.3,23.0,32.5,0.0,80.6,6.4,,27.0,28.7,4.0,,83.6
247,남원,2024-08-24,27.7,22.7,34.2,,78.6,11.0,,25.1,18.3,0.7,,94.8
247,남원,2024-08-25,27.9,23.5,34.4,,80.3,7.0,,25.7,,7.5,,81.1
247,남원,2024-08-26,27.6,22.9,34.1,112.7,74.1,7.8,,24.8,,,,79.9
247,남원,2024-08-27,26.9,23.0,32.0,,,1.0,,26.3,,8.5,,77.9
247,남원,2024-08-28,27.4,24.8,31.0,,72.4,7.8,,26.7,0.9,2.2,,78.1
247,남원,2024-08-29,28.7,24.5,33.7,,69.1,10.3,,25.8,15.3,0.0,,90.1
247,남원,2024-08-30,27.5,21.8,33.6,,78.1,11.3,,21.8,92.1,0.0,,98.0
247,남원,2024-08-31,26.6,21.4,32.5,,78.3,11.3,,24.6,,6.4,,79.6
247,남원,2024-09-01,26.6,21.4,32.6,,78.5,11.0,,24.5,,7.5,,75.9
247,남원,2024-09-02,26.1,21.6,31.4,,80.3,4.5,,23.8,0.1,1.4,,83.0
247,남원,2024-09-03,26.5,24.0,29.9,0.0,73.5,7.1,,26.0,2.5,6.9,,84.3
247,남원,2024-09-04,25.9,20.6,32.2,,69.1,11.6,,25.6,1.7,6.4,,87.9
247,남원,2024-09-05,26.1,19.3,32.4,,76.9,9.5,,26.7,,9.4,,71.8
247,남원,2024-09-06,26.0,24.3,28.9,2.0,90.0,0.0,,25.6,,10.4,,71.1
247,남원,2024-09-07,25.1,23.9,28.6,17.3,97.4,0.5,,24.5,,12.0,,60.4
247,남원,2024-09-08,27.3,23.4,32.3,,82.6,8.4,,23.5,,12.1,,69.0
247,남원,2024-09-09,27.7,23.7,33.2,,82.6,7.5,,23.9,,9.7,,73.4
247,남원,2024-09-10,28.4,23.1,34.6,,78.6,10.1,,24.0,,8.1,,75.0
247,남원,2024-09-11,26.6,24.7,31.5,17.1,91.6,1.1,,24.7,,10.6,,72.8
247,남원,2024-09-12,27.9,24.5,32.7,,85.9,5.3,,24.3,,2.0,,76.3
247,남원,2024-09-13,28.0,23.3,33.7,,81.1,9.4,,23.0,2.0,0.0,,87.0
247,남원,2024-09-14,28.3,22.9,34.5,,80.1,11.7,,22.6,9.2,0.4,,93.4
247,남원,2024-09-15,28.7,23.8,34.3,0.0,79.4,8.0,,23.4,31.6,1.4,,90.6
247,남원,2024-09-16,28.3,26.3,32.0,,76.5,0.8,,23.2,27.5,0.1,,93.4
247,남원,2024-09-17,27.9,24.1,35.8,5.1,87.5,6.7,,24.6,6.0,2.0,,86.1
247,남원,2024-09-18,28.1,23.9,34.1,,86.6,5.8,,24.9,,8.4,,82.1
247,남원,2024-09-19,29.1,23.5,35.5,,77.6,10.9,,23.9,,6.2,,81.1
247,남원,2024-09-20,25.2,23.6,27.0,120.9,96.3,0.1,,22.9,12.6,0.0,,90.1
247,남원,2024-09-21,24.1,21.9,25.7,60.6,99.0,0.0,,20.8,6.8,0.0,,96.4
247,남원,2024-09-22,22.9,20.9,26.0,0.0,79.4,0.6,,20.7,,7.6,,80.6
247,남원,2024-09-23,21.3,17.8,25.9,,68.0,6.2,,19.8,,3.4,,72.0
247,남원,2024-09-24,21.0,15.5,27.2,,72.0,7.5,,21.7,,9.9,,60.0
247,남원,2024-09-25,22.2,16.0,29.1,,80.4,9.0,,22.5,0.0,2.1,,71.0
247,남원,2024-09-26,23.3,18.3,29.3,,81.9,5.2,,21.8,1.9,0.0,,93.5
247,남원,2024-09-27,22.4,18.8,28.8,,83.3,7.6,,22.1,0.5,0.3,,87.5
247,남원,2024-09-28,23.3,17.6,29.0,,77.0,9.2,,21.7,0.8,4.9,,84.5
247,남원,2024-09-29,23.3,20.3,27.5,,69.0,10.7,,20.3,,5.7,,82.1
247,남원,2024-09-30,20.7,14.8,28.6,,72.3,10.7,,18.6,3.9,6.0,,81.3
247,남원,2024-10-01,18.1,13.8,25.5,0.0,79.5,4.1,,17.4,,9.9,,70.3
247,남원,2024-10-02,15.0,10.4,20.8,,64.3,9.0,,16.4,,9.2,,65.9
247,남원,2024-10-03,14.2,10.3,18.7,5.5,81.8,2.0,,15.4,0.3,0.1,,84.0
247,남원,2024-10-04,15.4,8.4,23.7,,84.6,9.5,,17.2,0.0,8.9,,75.9
247,남원,2024-10-05,16.5,9.6,24.5,,83.6,8.5,,15.1,,8.7,,51.4
247,남원,2024-10-06,15.7,13.4,20.2,3.0,91.8,0.0,,14.8,,4.8,,64.8
247,남원,2024-10-07,15.9,13.7,19.8,2.0,92.4,0.7,,16.3,0.0,0.9,,74.1
247,남원,2024-10-08,16.4,11.7,23.5,,85.5,5.5,,17.8,0.7,1.1,,69.6
247,남원,2024-10-09,17.6,11.4,24.0,,79.6,5.8,,17.7,,2.3,,73.9
247,남원,2024-10-10,17.6,13.9,23.9,0.4,78.9,6.8,,16.4,,8.1,,77.3
247,남원,2024-10-11,16.5,11.2,24.7,,83.4,8.9,,16.4,,10.5,,69.3
247,남원,2024-10-12,16.7,10.2,24.9,,79.0,10.6,,16.1,,10.2,,65.3
247,남원,2024-10-13,16.9,10.0,23.1,,79.4,5.4,,16.3,,3.8,,71.3
247,남원,2024-10-14,17.8,15.9,22.0,34.9,91.4,0.0,,15.3,0.0,4.4,,74.4
247,남원,2024-10-15,19.4,16.7,22.5,0.8,97.6,0.0,,14.7,,5.4,,81.1
247,남원,2024-10-16,19.4,15.4,26.0,,88.1,6.8,,13.2,0.0,8.4,,75.4
247,남원,2024-10-17,18.8,14.5,24.5,,81.8,4.4,,12.3,,10.5,,69.1
247,남원,2024-10-18,21.6,15.5,24.8,3.9,87.9,0.5,,13.6,,10.4,,69.5
247,남원,2024-10-19,18.9,14.1,22.6,3.7,86.9,0.2,,14.9,5.4,2.7,,82.1
247,남원,2024-10-20,13.6,9.7,16.8,,67.5,9.5,,11.9,3.3,7.5,,67.9
247,남원,2024-10-21,14.4,7.2,20.1,10.3,85.1,0.7,,9.5,0.2,7.4,,72.9
247,남원,2024-10-22,17.8,15.4,21.8,34.4,99.5,0.3,,9.9,,4.9,,78.1
247,남원,2024-10-23,13.8,8.0,17.7,0.3,78.9,4.8,,12.2,,9.0,,80.4
247,남원,2024-10-24,11.8,4.4,20.6,,77.9,10.3,,12.6,,8.4,,78.0
247,남원,2024-10-25,13.5,5.8,20.9,,84.0,5.5,,14.7,,9.9,,80.3
247,남원,2024-10-26,15.7,7.9,23.7,,82.0,9.4,,15.2,,7.9,,83.4
247,남원,2024-10-27,14.6,11.6,17.8,1.7,94.8,0.0,,14.3,,9.4,,70.6
247,남원,2024-10-28,15.4,11.5,18.7,,84.6,2.3,,12.6,,7.1,,76.0
247,남원,2024-10-29,16.4,12.2,21.6,,73.4,5.0,,12.6,,10.0,,75.8
247,남원,2024-10-30,14.8,8.7,23.3,,79.0,9.9,,13.5,,9.8,,74.8
247,남원,2024-10-31,14.5,8.5,22.6,,83.1,6.6,,12.9,,9.8,,70.9
247,남원,2024-11-01,13.5,12.4,15.1,17.8,99.3,0.0,,14.6,,7.1,,76.0
247,남원,2024-11-02,17.0,13.5,22.5,7.7,83.4,4.7,,15.9,,9.9,,74.1
247,남원,2024-11-03,14.1,9.2,21.5,,89.0,7.5,,16.7,,7.5,,75.3
247,남원,2024-11-04,12.8,8.8,19.8,0.4,86.8,3.3,,18.0,7.3,1.8,,87.5
247,남원,2024-11-05,10.0,3.9,15.4,,70.5,8.6,,19.6,7.6,1.8,,82.3
247,남원,2024-11-06,6.8,1.1,17.0,,,,,16.4,23.3,1.3,,67.6
247,남원,2024-11-07,7.7,-0.6,17.7,,77.5,9.0,,9.1,0.0,5.8,,66.3
247,남원,2024-11-08,11.2,4.4,19.1,,80.0,7.7,,8.3,0.0,,,70.9
247,남원,2024-11-09,11.5,5.2,19.7,,83.5,5.0,,13.3,10.0,4.0,,79.8
247,남원,2024-11-10,12.1,8.9,16.8,,86.5,0.3,,7.4,9.1,5.6,,62.3
247,남원,2024-11-11,11.6,5.0,21.2,,82.5,9.2,,3.3,,,,57.6
247,남원,2024-11-12,12.0,7.1,20.1,,80.4,8.8,,3.0,,,,70.0
247,남원,2024-11-13,11.7,4.0,21.3,,78.4,9.3,,2.5,,9.6,,68.5
247,남원,2024-11-14,12.6,7.1,18.3,0.0,82.9,1.7,,5.6,,,,71.1
247,남원,2024-11-15,14.5,11.5,19.4,0.3,78.4,0.4,,6.7,,,,72.8
247,남원,2024-11-16,17.1,11.2,23.1,0.1,75.0,8.0,,5.1,13.7,0.0,,94.0
247,남원,2024-11-17,10.8,5.7,16.8,,60.4,0.1,,3.5,9.3,,,86.6
247,남원,2024-11-18,3.4,-1.9,9.3,,43.8,9.6,,1.8,1.7,0.7,,82.6
247,남원,2024-11-19,5.3,-2.6,13.5,,64.5,2.2,,6.5,,3.9,,82.5
247,남원,2024-11-20,7.5,1.6,14.5,,69.4,7.2,,6.4,,9.5,,70.9
247,남원,2024-11-21,8.2,3.4,14.2,,75.8,4.6,,5.5,,9.5,,73.5
247,남원,2024-11-22,6.8,1.4,13.0,,70.6,8.3,,7.5,,9.3,,82.1
247,남원,2024-11-23,4.2,-1.7,12.8,,73.3,8.6,,11.7,0.0,6.4,,73.8
247,남원,2024-11-24,7.1,0.5,14.7,,73.8,7.6,,2.2,0.0,4.0,,51.9
247,남원,2024-11-25,9.7,2.1,16.6,2.0,73.9,7.4,,-0.1,,9.5,,51.0
247,남원,2024-11-26,8.9,5.8,12.9,14.5,71.5,1.2,,3.0,0.0,4.8,,60.9
247,남원,2024-11-27,2.0,0.1,6.1,9.0,89.4,0.8,,6.6,1.1,0.2,,89.4
247,남원,2024-11-28,3.0,0.4,6.9,5.0,91.6,1.1,,4.3,0.4,5.3,,67.0
247,남원,2024-11-29,3.4,1.9,5.3,3.3,90.3,0.5,,3.1,,0.0,,75.0
247,남원,2024-11-30,4.4,-0.8,10.5,,86.3,4.7,,-0.1,,8.3,,53.1
247,남원,2024-12-01,5.8,0.1,12.8,0.4,89.5,2.7,,-0.7,,3.3,,67.4
247,남원,2024-12-02,7.4,1.0,16.3,,82.0,6.8,,2.8,0.0,0.0,,69.4
247,남원,2024-12-03,3.3,-1.5,8.2,,59.9,5.8,,2.8,,8.9,,72.8
247,남원,2024-12-04,2.3,-1.9,8.8,,66.1,5.8,,1.6,,7.8,,68.4
247,남원,2024-12-05,2.9,-0.3,7.5,0.4,85.5,1.7,,4.1,,7.3,,65.8
247,남원,2024-12-06,3.5,-0.8,8.1,0.1,76.1,3.4,,6.5,7.8,1.0,,75.1
247,남원,2024-12-07,0.6,-3.6,4.8,0.1,80.9,2.8,,5.4,,8.8,,63.5
247,남원,2024-12-08,0.3,-3.1,5.3,0.4,72.9,7.6,,10.2,,8.5,,69.5
247,남원,2024-12-09,1.8,-3.8,7.2,,73.0,3.1,,11.9,,5.2,,83.0
